"","Protein","Min","Max"
"5098","Q0JLS6",316,528
"5099","Q0JLS6",316,529
"5105","Q0JLS6",316,533
"5106","Q0JLS6",316,534
"5121","Q0JLS6",517,713
"5122","Q0JLS6",517,721
"5123","Q0JLS6",517,731
"5124","Q0JLS6",517,735
"5125","Q0JLS6",517,737
"5161","Q0JLS6",557,731
"5162","Q0JLS6",557,735
"5163","Q0JLS6",557,737
"5164","Q0JLS6",557,751
"5165","Q0JLS6",557,758
"5166","Q0JLS6",557,759
"5187","Q2QMH2",31,207
"5188","Q2QMH2",31,215
"5189","Q2QMH2",31,219
"5194","Q2QMH2",31,239
"5195","Q2QMH2",31,241
"5204","Q2QMH2",31,242
"5205","Q2QMH2",31,247
"5226","Q2QMH2",46,215
"5227","Q2QMH2",46,219
"5230","Q2QMH2",46,239
"5231","Q2QMH2",46,241
"5234","Q2QMH2",46,242
"5235","Q2QMH2",46,247
"5254","Q2QMH2",46,256
"5255","Q2QMH2",46,258
"5262","Q2QMH2",46,263
"5280","Q2QMH2",72,241
"5281","Q2QMH2",72,242
"5282","Q2QMH2",72,247
"5283","Q2QMH2",72,256
"5284","Q2QMH2",72,258
"5285","Q2QMH2",72,263
"5286","Q2QMH2",72,264
"5298","Q2QMH2",72,280
"5318","Q2QMH2",319,505
"5319","Q2QMH2",319,512
"5320","Q2QMH2",319,515
"5321","Q2QMH2",319,520
"5322","Q2QMH2",319,525
"5328","Q2QMH2",319,528
"5341","Q2QMH2",319,533
"5347","Q2QMH2",319,537
"5373","Q2QMH2",390,571
"5374","Q2QMH2",390,573
"5375","Q2QMH2",390,576
"5376","Q2QMH2",390,579
"5377","Q2QMH2",390,580
"5378","Q2QMH2",390,586
"5379","Q2QMH2",390,588
"5380","Q2QMH2",390,589
"5396","Q2QMH2",445,617
"5397","Q2QMH2",445,619
"5398","Q2QMH2",445,621
"5399","Q2QMH2",445,623
"5400","Q2QMH2",445,624
"5401","Q2QMH2",445,627
"5402","Q2QMH2",445,629
"5403","Q2QMH2",445,636
"5417","Q2QMH2",445,645
"5418","Q2QMH2",445,649
"5429","Q2QMH2",445,655
"5430","Q2QMH2",445,660
"5436","Q2QMH2",445,664
"5442","Q2QMH2",445,667
"5443","Q2QMH2",534,717
"5444","Q2QMH2",534,719
"5445","Q2QMH2",534,739
"5446","Q2QMH2",534,741
"5463","Q2QMH2",561,739
"5464","Q2QMH2",561,741
"5465","Q2QMH2",561,755
"5470","Q2QMH2",561,768
"5471","Q2QMH2",561,769
"5472","Q2QMH2",561,770
"5473","Q2QMH2",561,772
"5474","Q9SSN0",48,217
"5475","Q9SSN0",48,220
"5476","Q9SSN0",48,221
"5477","Q9SSN0",48,233
"5478","Q9SSN0",48,235
"5484","Q9SSN0",48,243
"5489","Q9SSN0",48,244
"5490","Q9SSN0",48,249
"5534","Q9SSN0",48,258
"5535","Q9SSN0",48,260
"5543","Q9SSN0",48,262
"5570","Q9SSN0",74,243
"5571","Q9SSN0",74,244
"5572","Q9SSN0",74,249
"5573","Q9SSN0",74,258
"5574","Q9SSN0",74,260
"5575","Q9SSN0",74,262
"5576","Q9SSN0",74,265
"5586","Q9SSN0",74,282
"5604","Q9SSN0",321,498
"5605","Q9SSN0",321,501
"5606","Q9SSN0",321,504
"5607","Q9SSN0",321,505
"5608","Q9SSN0",321,507
"5612","Q9SSN0",321,523
"5613","Q9SSN0",321,527
"5621","Q9SSN0",321,535
"5622","Q9SSN0",321,539
"5662","Q9SSN0",376,556
"5663","Q9SSN0",376,559
"5664","Q9SSN0",376,561
"5665","Q9SSN0",376,573
"5666","Q9SSN0",376,578
"5672","Q9SSN0",376,581
"5673","Q9SSN0",376,583
"5679","Q9SSN0",376,588
"5680","Q9SSN0",376,590
"5706","Q9SSN0",381,556
"5707","Q9SSN0",381,559
"5708","Q9SSN0",381,561
"5709","Q9SSN0",381,573
"5710","Q9SSN0",381,578
"5716","Q9SSN0",381,581
"5717","Q9SSN0",381,583
"5723","Q9SSN0",381,588
"5724","Q9SSN0",381,590
"5750","Q9SSN0",563,741
"5751","Q9SSN0",563,743
"5752","Q9SSN0",563,757
"5753","Q9SSN0",563,758
"5754","Q9SSN0",563,765
"5755","Q9SSN0",563,766
"5760","Q9SSN0",563,774
"5770","Q9SSN0",563,775
"5771","Q9SSN0",563,779
"5772","Q9SSN0",563,780
"5773","Q9SSN0",563,781
"5774","Q9FKE9",1,194
"5775","Q9FKE9",1,199
"5778","Q9FKE9",1,215
"5790","Q9FKE9",1,218
"5791","Q9FKE9",1,219
"5792","Q9FKE9",1,231
"5793","Q9FKE9",22,215
"5794","Q9FKE9",22,218
"5795","Q9FKE9",22,219
"5796","Q9FKE9",22,231
"5813","Q9FKE9",22,241
"5819","Q9FKE9",22,243
"5820","Q9FKE9",46,215
"5821","Q9FKE9",46,218
"5822","Q9FKE9",46,219
"5823","Q9FKE9",46,231
"5828","Q9FKE9",46,241
"5834","Q9FKE9",46,243
"5838","Q9FKE9",46,247
"5872","Q9FKE9",46,256
"5873","Q9FKE9",46,258
"5896","Q9FKE9",72,241
"5897","Q9FKE9",72,243
"5898","Q9FKE9",72,247
"5899","Q9FKE9",72,256
"5900","Q9FKE9",72,258
"5901","Q9FKE9",72,261
"5902","Q9FKE9",72,263
"5903","Q9FKE9",72,264
"5922","Q9FKE9",72,280
"5950","Q9FKE9",317,512
"5951","Q9FKE9",317,516
"5952","Q9FKE9",317,526
"5953","Q9FKE9",317,528
"5958","Q9FKE9",319,512
"5959","Q9FKE9",319,516
"5960","Q9FKE9",319,526
"5961","Q9FKE9",319,528
"5972","Q9FKE9",319,533
"5973","Q9FKE9",319,537
"5974","Q9FKE9",319,538
"5975","Q9FKE9",474,667
"5976","Q9FKE9",474,670
"5977","Q9FKE9",474,673
"5978","Q9FKE9",474,684
"5979","Q9FKE9",474,686
"5985","Q9FKE9",561,737
"5986","Q9FKE9",561,742
"5987","Q9FKE9",561,745
"5988","Q9FKE9",561,758
"5989","Q9FKE9",561,761
"5996","Q9FKE9",561,774
"6009","Q5D1D6",44,244
"6022","Q5D1D6",44,263
"6023","Q5D1D6",54,244
"6027","Q5D1D6",54,263
"6032","Q5D1D6",54,268
"6033","Q5D1D6",54,272
"6037","Q5D1D6",54,274
"6046","Q5D1D6",54,280
"6057","Q5D1D6",99,268
"6058","Q5D1D6",99,272
"6059","Q5D1D6",99,274
"6060","Q5D1D6",99,280
"6061","Q5D1D6",99,292
"6071","Q5D1D6",99,299
"6081","Q5D1D6",99,302
"6082","Q5D1D6",99,303
"6087","Q5D1D6",99,311
"6124","Q5D1D6",99,314
"6125","Q5D1D6",99,316
"6193","Q5D1D6",99,322
"6194","Q5D1D6",99,323
"6195","Q5D1D6",101,268
"6196","Q5D1D6",101,272
"6197","Q5D1D6",101,274
"6198","Q5D1D6",101,280
"6199","Q5D1D6",101,292
"6209","Q5D1D6",101,299
"6219","Q5D1D6",101,302
"6220","Q5D1D6",101,303
"6225","Q5D1D6",101,311
"6262","Q5D1D6",101,314
"6263","Q5D1D6",101,316
"6331","Q5D1D6",101,322
"6332","Q5D1D6",101,323
"6333","Q5D1D6",208,381
"6334","Q5D1D6",208,382
"6335","Q5D1D6",208,398
"6336","Q5D1D6",208,400
"6337","Q5D1D6",208,401
"6338","Q5D1D6",208,405
"6343","Q5D1D6",208,413
"6364","Q5D1D6",282,464
"6365","Q5D1D6",282,467
"6366","Q5D1D6",282,470
"6369","Q5D1D6",282,492
"6370","Q5D1D6",282,495
"6373","Q5D1D6",282,497
"6374","Q5D1D6",282,499
"6399","Q6ZN66",44,216
"6400","Q6ZN66",44,245
"6402","Q6ZN66",44,252
"6419","Q6ZN66",99,269
"6420","Q6ZN66",99,274
"6421","Q6ZN66",99,294
"6424","Q6ZN66",99,300
"6430","Q6ZN66",99,304
"6431","Q6ZN66",99,305
"6483","Q6ZN66",99,312
"6484","Q6ZN66",99,317
"6517","Q6ZN66",99,323
"6525","Q6ZN66",99,324
"6533","Q6ZN66",99,328
"6534","Q6ZN66",101,269
"6535","Q6ZN66",101,274
"6536","Q6ZN66",101,294
"6539","Q6ZN66",101,300
"6545","Q6ZN66",101,304
"6546","Q6ZN66",101,305
"6598","Q6ZN66",101,312
"6599","Q6ZN66",101,317
"6632","Q6ZN66",101,323
"6640","Q6ZN66",101,324
"6648","Q6ZN66",101,328
"6649","Q6ZN66",283,454
"6650","Q6ZN66",283,465
"6651","Q6ZN66",283,472
"6652","Q6ZN66",283,476
"6653","Q6ZN66",283,478
"6657","Q6ZN66",283,485
"6658","Q6ZN66",283,487
"6659","Q6ZN66",283,491
"6660","Q6ZN66",283,495
"6661","Q6ZN66",283,496
"6676","Q5RBE1",44,246
"6688","Q5RBE1",44,265
"6689","Q5RBE1",54,246
"6693","Q5RBE1",54,265
"6698","Q5RBE1",54,270
"6699","Q5RBE1",54,274
"6703","Q5RBE1",54,276
"6712","Q5RBE1",54,282
"6718","Q5RBE1",99,270
"6719","Q5RBE1",99,274
"6720","Q5RBE1",99,276
"6721","Q5RBE1",99,282
"6722","Q5RBE1",99,294
"6732","Q5RBE1",99,301
"6742","Q5RBE1",99,304
"6743","Q5RBE1",99,305
"6764","Q5RBE1",99,313
"6770","Q5RBE1",99,316
"6771","Q5RBE1",99,318
"6804","Q5RBE1",101,270
"6805","Q5RBE1",101,274
"6806","Q5RBE1",101,276
"6807","Q5RBE1",101,282
"6808","Q5RBE1",101,294
"6818","Q5RBE1",101,301
"6828","Q5RBE1",101,304
"6829","Q5RBE1",101,305
"6850","Q5RBE1",101,313
"6856","Q5RBE1",101,316
"6857","Q5RBE1",101,318
"6915","Q5RBE1",101,324
"6916","Q5RBE1",101,325
"6917","Q5RBE1",284,466
"6918","Q5RBE1",284,469
"6919","Q5RBE1",284,472
"6922","Q5RBE1",284,494
"6923","Q5RBE1",284,497
"6926","Q5RBE1",284,499
"6927","Q5RBE1",284,501
"6952","Q5R9T9",44,216
"6953","Q5R9T9",44,245
"6955","Q5R9T9",44,252
"6972","Q5R9T9",99,268
"6973","Q5R9T9",99,269
"6974","Q5R9T9",99,274
"6975","Q5R9T9",99,294
"6978","Q5R9T9",99,300
"6984","Q5R9T9",99,304
"6985","Q5R9T9",99,305
"7042","Q5R9T9",99,312
"7043","Q5R9T9",99,317
"7100","Q5R9T9",99,323
"7108","Q5R9T9",99,324
"7116","Q5R9T9",99,328
"7117","Q5R9T9",101,268
"7118","Q5R9T9",101,269
"7119","Q5R9T9",101,274
"7120","Q5R9T9",101,294
"7123","Q5R9T9",101,300
"7129","Q5R9T9",101,304
"7130","Q5R9T9",101,305
"7187","Q5R9T9",101,312
"7188","Q5R9T9",101,317
"7245","Q5R9T9",101,323
"7253","Q5R9T9",101,324
"7261","Q5R9T9",101,328
"7262","Q5R9T9",283,454
"7263","Q5R9T9",283,465
"7264","Q5R9T9",283,472
"7265","Q5R9T9",283,476
"7266","Q5R9T9",283,478
"7270","Q5R9T9",283,485
"7271","Q5R9T9",283,487
"7272","Q5R9T9",283,491
"7273","Q5R9T9",283,495
"7274","Q5R9T9",283,496
"7289","C0NJ57",58,221
"7290","C0NJ57",58,222
"7291","C0NJ57",58,224
"7292","C0NJ57",58,226
"7293","C0NJ57",58,232
"7294","C0NJ57",58,240
"7295","C0NJ57",58,242
"7310","C0NJ57",58,263
"7323","C0NJ57",58,274
"7324","C0NJ57",58,275
"7361","C0NJ57",58,283
"7362","C0NJ57",282,461
"7363","C0NJ57",282,469
"7364","C0NJ57",282,472
"7365","C0NJ57",282,477
"7366","C0NJ57",282,481
"7372","C0NJ57",282,488
"7373","C0NJ57",533,707
"7374","C0NJ57",533,717
"7375","C0NJ57",533,730
"7378","C0NJ57",533,737
"7382","C0NJ57",533,741
"7401","C0NJ57",533,758
"7402","C0NJ57",535,707
"7403","C0NJ57",535,717
"7404","C0NJ57",535,730
"7407","C0NJ57",535,737
"7411","C0NJ57",535,741
"7430","C0NJ57",535,758
"7442","C0NJ57",540,707
"7443","C0NJ57",540,717
"7444","C0NJ57",540,730
"7447","C0NJ57",540,737
"7451","C0NJ57",540,741
"7470","C0NJ57",540,758
"7482","C0NJ57",545,717
"7483","C0NJ57",545,730
"7484","C0NJ57",545,737
"7485","C0NJ57",545,741
"7496","C0NJ57",545,758
"7508","B2B1M4",8,210
"7509","B2B1M4",8,214
"7510","B2B1M4",8,215
"7511","B2B1M4",56,233
"7512","B2B1M4",56,236
"7513","B2B1M4",56,249
"7514","B2B1M4",56,256
"7518","B2B1M4",56,265
"7574","B2B1M4",344,522
"7575","B2B1M4",344,527
"7576","B2B1M4",344,529
"7577","B2B1M4",344,536
"7578","B2B1M4",344,548
"7586","B2B1M4",344,556
"7587","B2B1M4",359,536
"7588","B2B1M4",359,548
"7589","B2B1M4",359,556
"7592","B2B1M4",359,561
"7593","B2B1M4",359,564
"7594","B2B1M4",359,567
"7595","B2B1M4",359,569
"7596","B2B1M4",359,571
"7611","B2B1M4",362,536
"7612","B2B1M4",362,548
"7613","B2B1M4",362,556
"7616","B2B1M4",362,561
"7617","B2B1M4",362,564
"7618","B2B1M4",362,567
"7619","B2B1M4",362,569
"7620","B2B1M4",362,571
"7635","B2B1M4",425,588
"7636","B2B1M4",425,601
"7638","B2B1M4",669,837
"7639","B2B1M4",669,841
"7640","B2B1M4",669,846
"7657","C5GMK3",16,221
"7658","C5GMK3",16,222
"7661","C5GMK3",16,224
"7662","C5GMK3",16,226
"7663","C5GMK3",16,232
"7669","C5GMK3",58,221
"7670","C5GMK3",58,222
"7671","C5GMK3",58,224
"7672","C5GMK3",58,226
"7673","C5GMK3",58,232
"7674","C5GMK3",58,240
"7675","C5GMK3",58,242
"7690","C5GMK3",58,263
"7703","C5GMK3",58,268
"7716","C5GMK3",58,278
"7736","C5GMK3",58,283
"7737","C5GMK3",282,456
"7738","C5GMK3",282,461
"7739","C5GMK3",282,469
"7740","C5GMK3",282,472
"7741","C5GMK3",282,477
"7742","C5GMK3",282,481
"7748","C5GMK3",282,488
"7754","C5GMK3",533,717
"7755","C5GMK3",533,730
"7756","C5GMK3",533,737
"7760","C5GMK3",533,741
"7765","C5GMK3",535,717
"7766","C5GMK3",535,730
"7767","C5GMK3",535,737
"7771","C5GMK3",535,741
"7786","C5GMK3",535,758
"7787","C5GMK3",540,717
"7788","C5GMK3",540,730
"7789","C5GMK3",540,737
"7793","C5GMK3",540,741
"7808","C5GMK3",540,758
"7809","A1CPP3",56,229
"7810","A1CPP3",56,230
"7811","A1CPP3",56,246
"7813","A1CPP3",56,253
"7814","A1CPP3",56,260
"7821","A1CPP3",56,270
"7822","A1CPP3",56,273
"7860","A1CPP3",56,280
"7861","A1CPP3",272,447
"7862","A1CPP3",272,457
"7863","A1CPP3",272,459
"7864","A1CPP3",272,465
"7869","A1CPP3",272,468
"7879","A1CPP3",272,473
"7880","A1CPP3",272,475
"7893","A1CPP3",272,480
"7894","A1CPP3",272,484
"7901","A1CPP3",272,490
"7909","A1CPP3",272,494
"7910","A1CPP3",277,457
"7911","A1CPP3",277,459
"7912","A1CPP3",277,465
"7913","A1CPP3",277,468
"7914","A1CPP3",277,473
"7915","A1CPP3",277,475
"7922","A1CPP3",277,480
"7923","A1CPP3",277,484
"7930","A1CPP3",277,490
"7938","A1CPP3",277,494
"7939","A1CPP3",529,712
"7940","A1CPP3",529,713
"7941","A1CPP3",529,716
"7942","A1CPP3",529,726
"7943","A1CPP3",529,733
"7944","A1CPP3",529,737
"7957","A1CPP3",529,754
"7958","A1CPP3",531,712
"7959","A1CPP3",531,713
"7960","A1CPP3",531,716
"7961","A1CPP3",531,726
"7962","A1CPP3",531,733
"7963","A1CPP3",531,737
"7976","A1CPP3",531,754
"7984","A1CPP3",536,712
"7985","A1CPP3",536,713
"7986","A1CPP3",536,716
"7987","A1CPP3",536,726
"7988","A1CPP3",536,733
"7989","A1CPP3",536,737
"8002","A1CPP3",536,754
"8010","A1CPP3",541,712
"8011","A1CPP3",541,713
"8012","A1CPP3",541,716
"8013","A1CPP3",541,726
"8014","A1CPP3",541,733
"8015","A1CPP3",541,737
"8022","A1CPP3",541,754
"8030","Q388F1",32,194
"8031","Q388F1",32,215
"8032","Q388F1",32,218
"8035","Q388F1",32,225
"8042","Q388F1",32,238
"8043","Q388F1",32,241
"8058","Q388F1",58,238
"8059","Q388F1",58,241
"8063","Q388F1",58,267
"8069","Q388F1",58,270
"8072","Q388F1",58,278
"8076","Q388F1",58,282
"8088","Q388F1",86,267
"8089","Q388F1",86,270
"8092","Q388F1",86,278
"8096","Q388F1",86,282
"8101","Q388F1",86,287
"8102","Q388F1",86,290
"8127","Q388F1",86,296
"8133","Q388F1",86,302
"8146","Q388F1",86,305
"8153","Q388F1",86,309
"8154","Q388F1",294,463
"8155","Q388F1",294,470
"8157","Q388F1",294,494
"8158","Q388F1",294,497
"8164","Q388F1",294,506
"8165","Q388F1",294,508
"8166","Q388F1",294,510
"8167","Q388F1",445,617
"8168","Q388F1",445,628
"8174","Q388F1",445,659
"8175","Q388F1",450,628
"8176","Q388F1",450,659
"8177","Q388F1",455,628
"8178","Q388F1",455,659
"8180","Q388F1",455,667
"8181","Q388F1",455,671
"8182","Q388F1",455,675
"8183","Q388F1",455,679
"8199","Q388F1",455,684
"8200","Q388F1",461,659
"8201","Q388F1",461,667
"8202","Q388F1",461,671
"8203","Q388F1",461,675
"8204","Q388F1",461,679
"8220","Q388F1",461,684
"8221","Q388F1",513,684
"8222","Q388F1",513,691
"8223","Q388F1",513,693
"8224","Q388F1",513,697
"8225","Q388F1",513,705
"8238","Q388F1",513,719
"8242","Q388F1",513,723
"8305","Q388F1",585,756
"8306","Q388F1",585,767
"8307","Q388F1",585,783
"8308","Q388F1",585,785
"8312","Q388F1",585,790
"8316","Q388F1",585,792
"8317","Q388F1",585,796
"8318","Q388F1",585,798
"8319","Q388F1",585,802
"8320","Q388F1",597,783
"8321","Q388F1",597,785
"8322","Q388F1",597,790
"8323","Q388F1",597,792
"8324","Q388F1",597,796
"8325","Q388F1",597,798
"8326","Q388F1",597,802
"8334","A2EK80",22,192
"8335","A2EK80",22,220
"8349","A2EK80",22,240
"8356","A2EK80",22,244
"8369","A2EK80",37,220
"8372","A2EK80",37,240
"8375","A2EK80",37,244
"8399","A2EK80",190,356
"8400","A2EK80",190,365
"8401","A2EK80",190,383
"8404","A2EK80",190,384
"8413","A2EK80",190,397
"8438","A2EK80",396,570
"8439","A2EK80",396,584
"8440","A2EK80",396,587
"8445","A2EK80",396,606
"8449","A2EK80",396,608
"8475","A2EK80",439,620
"8476","A2EK80",439,624
"8477","A2EK80",439,626
"8478","A2EK80",439,630
"8479","A2EK80",439,632
"8480","A2EK80",439,641
"8485","A2EK80",439,644
"8486","A2EK80",439,650
"8487","A2EK80",439,651
"8514","A2EK80",439,658
"8526","A2EK80",439,664
"8527","Q2UNK6",60,257
"8529","Q2UNK6",60,270
"8554","Q2UNK6",60,277
"8555","Q2UNK6",238,414
"8556","Q2UNK6",238,415
"8557","Q2UNK6",238,419
"8558","Q2UNK6",238,422
"8559","Q2UNK6",238,425
"8560","Q2UNK6",238,426
"8561","Q2UNK6",238,429
"8562","Q2UNK6",238,430
"8563","Q2UNK6",238,434
"8572","Q2UNK6",238,444
"8614","Q2UNK6",238,451
"8615","Q2UNK6",238,454
"8627","Q2UNK6",238,462
"8640","Q2UNK6",274,451
"8641","Q2UNK6",274,454
"8642","Q2UNK6",274,462
"8643","Q2UNK6",274,464
"8644","Q2UNK6",274,472
"8645","Q2UNK6",274,474
"8651","Q2UNK6",274,480
"8657","Q2UNK6",274,487
"8670","Q2UNK6",526,700
"8671","Q2UNK6",526,709
"8672","Q2UNK6",526,710
"8673","Q2UNK6",526,722
"8674","Q2UNK6",526,723
"8684","Q2UNK6",526,730
"8685","Q2UNK6",526,734
"8699","Q2UNK6",526,751
"8700","Q2UNK6",528,700
"8701","Q2UNK6",528,709
"8702","Q2UNK6",528,710
"8703","Q2UNK6",528,722
"8704","Q2UNK6",528,723
"8714","Q2UNK6",528,730
"8715","Q2UNK6",528,734
"8729","Q2UNK6",528,751
"8738","Q2UNK6",531,700
"8739","Q2UNK6",531,709
"8740","Q2UNK6",531,710
"8741","Q2UNK6",531,722
"8742","Q2UNK6",531,723
"8752","Q2UNK6",531,730
"8753","Q2UNK6",531,734
"8767","Q2UNK6",531,751
"8776","Q2UNK6",533,700
"8777","Q2UNK6",533,709
"8778","Q2UNK6",533,710
"8779","Q2UNK6",533,722
"8780","Q2UNK6",533,723
"8790","Q2UNK6",533,730
"8791","Q2UNK6",533,734
"8805","Q2UNK6",533,751
"8814","Q2UNK6",538,709
"8815","Q2UNK6",538,710
"8816","Q2UNK6",538,722
"8817","Q2UNK6",538,723
"8818","Q2UNK6",538,730
"8819","Q2UNK6",538,734
"8827","Q2UNK6",538,751
"8836","A6S544",83,263
"8837","A6S544",83,265
"8838","A6S544",83,266
"8842","A6S544",83,290
"8843","A6S544",83,295
"8844","A6S544",83,297
"8845","A6S544",83,300
"8892","A6S544",360,538
"8893","A6S544",360,543
"8894","A6S544",360,553
"8895","A6S544",360,558
"8896","A6S544",360,559
"8901","A6S544",360,567
"8902","A6S544",360,569
"8975","A6S544",360,587
"8976","A6S544",376,543
"8977","A6S544",376,553
"8978","A6S544",376,558
"8979","A6S544",376,559
"8980","A6S544",376,567
"8981","A6S544",376,569
"9010","A6S544",376,587
"9032","A6S544",376,590
"9033","A6S544",388,553
"9034","A6S544",388,558
"9035","A6S544",388,559
"9036","A6S544",388,567
"9037","A6S544",388,569
"9050","A6S544",388,587
"9054","A6S544",388,590
"9065","A6S544",388,595
"9066","A6S544",388,598
"9067","A6S544",388,600
"9068","A6S544",388,602
"9075","A6S544",420,617
"9076","A6S544",420,622
"9084","A6S544",552,727
"9085","A6S544",552,736
"9086","A6S544",552,737
"9087","A6S544",552,750
"9093","A6S544",552,757
"9094","A6S544",552,761
"9095","A6S544",552,766
"9104","A6S544",552,778
"9110","A6S544",554,727
"9111","A6S544",554,736
"9112","A6S544",554,737
"9113","A6S544",554,750
"9119","A6S544",554,757
"9120","A6S544",554,761
"9121","A6S544",554,766
"9130","A6S544",554,778
"9154","A6S544",559,727
"9155","A6S544",559,736
"9156","A6S544",559,737
"9157","A6S544",559,750
"9163","A6S544",559,757
"9164","A6S544",559,761
"9165","A6S544",559,766
"9174","A6S544",559,778
"9198","B3LJJ8",28,206
"9199","B3LJJ8",28,208
"9200","B3LJJ8",28,214
"9201","B3LJJ8",28,215
"9202","B3LJJ8",28,227
"9221","B3LJJ8",28,247
"9274","B3LJJ8",43,208
"9275","B3LJJ8",43,214
"9276","B3LJJ8",43,215
"9277","B3LJJ8",43,227
"9282","B3LJJ8",43,247
"9299","B3LJJ8",159,330
"9300","B3LJJ8",159,333
"9301","B3LJJ8",159,349
"9302","B3LJJ8",159,351
"9303","B3LJJ8",159,353
"9317","B3LJJ8",159,363
"9335","B3LJJ8",159,371
"9336","B3LJJ8",159,374
"9337","B3LJJ8",245,436
"9338","B3LJJ8",245,445
"9341","B3LJJ8",245,457
"9348","B3LJJ8",245,461
"9355","B3LJJ8",408,590
"9356","B3LJJ8",408,594
"9357","B3LJJ8",408,603
"9358","B3LJJ8",408,604
"9359","B3LJJ8",408,608
"9365","B3LJJ8",408,619
"9370","B3LJJ8",408,624
"9376","B3LJJ8",413,590
"9377","B3LJJ8",413,594
"9378","B3LJJ8",413,603
"9379","B3LJJ8",413,604
"9380","B3LJJ8",413,608
"9386","B3LJJ8",413,619
"9391","B3LJJ8",413,624
"9397","B3LJJ8",573,761
"9398","B3LJJ8",573,768
"9399","A1D2K1",58,230
"9400","A1D2K1",58,231
"9401","A1D2K1",58,232
"9402","A1D2K1",58,248
"9404","A1D2K1",58,255
"9405","A1D2K1",58,262
"9412","A1D2K1",58,273
"9417","A1D2K1",58,275
"9488","A1D2K1",279,459
"9489","A1D2K1",279,461
"9490","A1D2K1",279,467
"9491","A1D2K1",279,470
"9492","A1D2K1",279,479
"9498","A1D2K1",279,485
"9503","A1D2K1",279,492
"9509","A1D2K1",279,496
"9510","A1D2K1",531,714
"9511","A1D2K1",531,715
"9512","A1D2K1",531,727
"9513","A1D2K1",531,728
"9514","A1D2K1",531,735
"9515","A1D2K1",531,739
"9529","A1D2K1",531,756
"9530","A1D2K1",533,714
"9531","A1D2K1",533,715
"9532","A1D2K1",533,727
"9533","A1D2K1",533,728
"9534","A1D2K1",533,735
"9535","A1D2K1",533,739
"9549","A1D2K1",533,756
"9558","A1D2K1",538,714
"9559","A1D2K1",538,715
"9560","A1D2K1",538,727
"9561","A1D2K1",538,728
"9562","A1D2K1",538,735
"9563","A1D2K1",538,739
"9577","A1D2K1",538,756
"9586","A1D2K1",543,714
"9587","A1D2K1",543,715
"9588","A1D2K1",543,727
"9589","A1D2K1",543,728
"9590","A1D2K1",543,735
"9591","A1D2K1",543,739
"9599","A1D2K1",543,756
"9608","A2FJ32",22,220
"9609","A2FJ32",22,221
"9612","A2FJ32",22,224
"9613","A2FJ32",22,226
"9622","A2FJ32",22,238
"9681","A2FJ32",22,251
"9686","A2FJ32",37,220
"9687","A2FJ32",37,221
"9688","A2FJ32",37,224
"9689","A2FJ32",37,226
"9690","A2FJ32",37,238
"9720","A2FJ32",37,251
"9751","A2FJ32",37,257
"9752","A2FJ32",37,260
"9753","A2FJ32",63,238
"9754","A2FJ32",63,251
"9755","A2FJ32",63,257
"9756","A2FJ32",63,260
"9761","A2FJ32",63,263
"9791","A2FJ32",188,353
"9792","A2FJ32",188,355
"9793","A2FJ32",188,358
"9794","A2FJ32",188,369
"9797","A2FJ32",188,388
"9800","A2FJ32",188,394
"9838","A2FJ32",188,405
"9845","A2FJ32",188,412
"9846","A2FJ32",238,412
"9847","A2FJ32",238,425
"9848","A2FJ32",238,441
"9854","A2FJ32",238,444
"9857","A2FJ32",243,412
"9858","A2FJ32",243,425
"9859","A2FJ32",243,441
"9865","A2FJ32",243,444
"9875","A2FJ32",243,463
"9882","A5K168",40,216
"9883","A5K168",40,223
"9884","A5K168",40,234
"9894","A5K168",40,264
"9900","A5K168",87,264
"9901","A5K168",87,269
"9902","A5K168",87,272
"9909","A5K168",87,287
"9918","A5K168",87,293
"9932","A5K168",440,619
"9933","A5K168",440,621
"9936","A5K168",440,654
"9937","A5K168",582,774
"9939","A5K168",582,785
"9940","A5K168",582,793
"9941","A5K168",582,797
"9969","A5K168",593,774
"9970","A5K168",593,785
"9971","A5K168",593,793
"9972","A5K168",593,797
"10004","A5K168",645,835
"10005","A5K168",645,836
"10006","A5K168",645,837
"10007","A5K168",645,842
"10016","A5K168",645,854
"10017","A5K168",645,858
"10018","A5K168",645,863
"10034","A6R1D5",58,221
"10035","A6R1D5",58,222
"10036","A6R1D5",58,224
"10037","A6R1D5",58,226
"10038","A6R1D5",58,232
"10039","A6R1D5",58,240
"10040","A6R1D5",58,242
"10055","A6R1D5",58,263
"10068","A6R1D5",58,275
"10095","A6R1D5",58,283
"10096","A6R1D5",282,461
"10097","A6R1D5",282,469
"10098","A6R1D5",282,472
"10099","A6R1D5",282,477
"10100","A6R1D5",282,481
"10101","A6R1D5",533,707
"10102","A6R1D5",533,717
"10103","A6R1D5",533,730
"10106","A6R1D5",533,737
"10110","A6R1D5",533,741
"10129","A6R1D5",533,758
"10130","A6R1D5",535,707
"10131","A6R1D5",535,717
"10132","A6R1D5",535,730
"10135","A6R1D5",535,737
"10139","A6R1D5",535,741
"10158","A6R1D5",535,758
"10170","A6R1D5",540,707
"10171","A6R1D5",540,717
"10172","A6R1D5",540,730
"10175","A6R1D5",540,737
"10179","A6R1D5",540,741
"10198","A6R1D5",540,758
"10210","A6R1D5",545,717
"10211","A6R1D5",545,730
"10212","A6R1D5",545,737
